model_designator,manufacturer,name,price,url,category
VW MQB,RacingLine,RacingLine Higher Output Ignition Coil / Red / MQB / MQBE 2.0 TSI EA888.3/EA888.4 & 2.5 TFSI,$47.24,https://www.034motorsport.com/catalog/product/view/id/7993/s/racingline-higher-output-ignition-coil-red-mqb-mqbe-2-0-tsi-ea8883-ea8884-and-2-5-tfsi/category/3106/,Miscellaneous
VW MQB,RacingLine,RacingLine Higher Output Ignition Coil / Grey / MQB / MQBE 2.0 TSI EA888.3/EA888.4 & 2.5 TFSI,$47.24,https://www.034motorsport.com/catalog/product/view/id/7994/s/racingline-higher-output-ignition-coil-grey-mqb-mqbe-2-0-tsi-ea8883-ea8884-and-2-5-tfsi/category/3106/,Miscellaneous
VW MQB,RacingLine,RacingLine R600 Foam Oversock for Cotton Filter,$34.50,https://www.034motorsport.com/catalog/product/view/id/8137/s/racingline-r600-foam-oversock-for-cotton-filter/category/3106/,Miscellaneous
VW MQB,RacingLine,"RacingLine TrackSport Suspension Kit / MQB: Golf 7, A3/S3 8V, Leon 3, Octavia 3","$3,450.00",https://www.034motorsport.com/catalog/product/view/id/8142/s/racingline-tracksport-suspension-kit-mqb-golf-7-a3-s3-8v-leon-3-octavia-3/category/3106/,Suspension parts
VW MQB,RacingLine,RacingLine Stage 3 Big Brake Kit 355mm 6 Pot / MQB / BLACK,"$3,748.50",https://www.034motorsport.com/catalog/product/view/id/8143/s/racingline-stage-3-big-brake-kit-355mm-6-pot-mqb-black/category/3106/,Brake Parts
VW MQB,RacingLine,"Racingline Door Decals Short / Black / Golf / Polo / Leon / A3,S3,RS3 etc",$52.50,https://www.034motorsport.com/catalog/product/view/id/8146/s/racingline-door-decals-short-black-golf-polo-leon-a3s3rs3-etc/category/3106/,Miscellaneous
VW MQB,Sachs,Sachs Performance Racing Clutch Kit for MkVII Volkswagen Golf R 2.0T Gen 3,$999.00,https://www.034motorsport.com/sachs-performance-racing-clutch-kit-for-mkvii-volkswagen-golf-r-2-0t-gen-3.html,Miscellaneous
VW MQB,Sachs,Sachs Performance Clutch Kit for MK8 Volkswagen GTI,$935.75,https://www.034motorsport.com/sachs-performance-clutch-kit-for-mk8-volkswagen-gti.html,Miscellaneous
VW MQB,ARP,"ARP Head Stud Kit for 2.0T FSI & TSI (Gen 1, 2, 3) | Fits VW MK5, MK6, MK7 & Audi B7, B8, 8P, 8J, 8V, 8S, C7",$204.99,https://performancebyie.com/collections/all/products/arp-head-stud-kit-for-vw-audi-20t-fsi-tsi,Miscellaneous
VW MQB,ARP,ARP Moly Fastener Assembly Lube,$4.49,https://performancebyie.com/collections/all/products/arp-assembly-lube,Miscellaneous
VW MQB,Garrett,"Garrett PowerMax GT2260S Turbocharger For 2.0T VW MK7 Golf R, GTI, GLI & Audi 8V A3, S3","$1,549.99",https://performancebyie.com/collections/all/products/garrett-powermax-gt2260s-vw-audi-mqb-turbo,Turbochargers
VW MQB,IE,"IE 144x22mm Tuscan I-beam for VW/Audi 2.0T TSI W/Aftermarket Pistons | Fits VW MK5, MK6, MK7/MK7.5 & Audi B8, C7, 8P, 8J, 8V, 8S",$749.99,https://performancebyie.com/collections/all/products/ie-144x22mm-tuscan-rods-vw-audi-20t-tsi,Engine build parts
VW MQB,IE,IE 5 BAR MAP Sensor Kit For VW MK7 and Audi 8V MQB Gen 3 Engines,$219.99,https://performancebyie.com/collections/all/products/ie-mqb-5-bar-map-sensor-kit,Miscellaneous
VW MQB,IE,IE 6mm Performance Valve Stem Seals,from $2.49,https://performancebyie.com/collections/all/products/ie-6mm-performance-valve-stem-seals,Engine build parts
VW MQB,IE,"iE Adjustable Front Sway Bar Upgrade For VW MK8, MK7 Golf R, MK7 Alltrack, MQB Tiguan, & Audi 8V S3, 8V A3",$411.99,https://performancebyie.com/collections/all/products/ie-adjustable-front-sway-bar-upgrade-for-awd-vw-mk7-8v-mqb,Suspension parts
VW MQB,IE,iE Aluminum Washer Fluid Cap For Audi & VW,$91.99,https://performancebyie.com/collections/all/products/ie-aluminum-washer-fluid-cap-for-audi-vw,Miscellaneous
VW MQB,IE,iE Carbon Lid For MK7/8V Air Intake System,$378.99,https://performancebyie.com/collections/all/products/ie-carbon-fiber-lid-for-mqb-intake-kit,Intakes
VW MQB AWD,IE,"IE Cast Downpipe For 2.0T AWD | Fits MQB MK7/MK7.5 Golf R & Audi 8V/8S A3, S3",$849.99,https://performancebyie.com/collections/all/products/ie-downpipe-20t-tsi-mk7-awd,Downpipes
VW MQB,IE,iE Catback Exhaust System For VW MK7 Golf R & Audi 8V S3,"$2,089.99",https://performancebyie.com/collections/all/products/ie-catback-exhaust-system-for-vw-mk7-golf-r-audi-8v-s3,Exhaust Systems
VW MQB,IE,"IE FDS Intercooler Kit for VW MK7/MK8 & Audi 8V/8Y 2.0T & 1.8T Gen 3 | Fits MQB GTI, Golf R, GLI, Golf, A3, S3","$1,034.99",https://performancebyie.com/collections/all/products/ie-intercooler-vw-audi-20t-tsi-mk7,Miscellaneous
VW MQB,IE,"IE Forged Connecting Rods 144X22 VW & Audi 2.0T TSI | Fits VW MK5, MK6, MK7/MK7.5 & Audi B8, C7, 8P, 8J, 8V, 8S",$471.99,https://performancebyie.com/collections/all/products/ie-rods-144x22-vw-audi-20t-tsi,Wheels
VW MQB,IE,"IE Harsh Climate 5"" Oiled Air Filter & Sock Upgrade Kit",$76.99,https://performancebyie.com/collections/all/products/ie-5-inch-harsh-climate-filter,Intakes
VW MQB,IE,"iE High Flow Turbo Charge Pipe For VW MK7 GTI, Golf R, GLI & Audi 8V A3, S3 2.0T",$263.99,https://performancebyie.com/collections/all/products/ie-high-flow-turbo-charge-pipe-for-vw-mk7-gti-golf-r-gli-audi-a3-s3-2-0t,Turbochargers
VW MQB,IE,"iE HoldStrong Head Studs For VW MK7 GTI, Golf R, GLI, & Audi S3, A3 2.0T",$367.99,https://performancebyie.com/collections/all/products/ie-holdstrong-head-studs-for-vw-mk7-gti-golf-r-gli-audi-s3-a3-2-0t,Miscellaneous
VW MQB,IE,IE HPFP Assembly Tool For VW/Audi MQB Gen 3 2.0T & C7/C7.5 4.0TT engines,$28.99,https://performancebyie.com/collections/all/products/ie-hpfp-assembly-tool-for-audi-mqb-ea888-gen-3-2-0t-engines,Miscellaneous
VW MQB,IE,"IE HPFP Internal Upgrade Kit For VW & Audi Gen 3 2.0T Engines| Fits MK7, 8V, & B9",$472.99,https://performancebyie.com/collections/all/products/ie-mqb-hpfp-kit,Engine build parts
VW MQB,IE,"IE Intercooler Charge Pipes Upgrade Kit |  Fits VW MK7/MK7.5 Golf R, GTI, Golf & Audi 8V A3, S3",$131.99,https://performancebyie.com/collections/all/products/ie-mk7-intercooler-charge-pipes-upgrade-kit,Miscellaneous
VW MQB,IE,iE MK7/8V Air Intake System For 2.0T & 1.8T MQB,$439.99,https://performancebyie.com/collections/all/products/ie-intake-vw-mk7-audi-8v-tsi,Intakes
VW MQB,IE,"iE Multi-Port Injection Kit For VW MK7 & Audi 8V 2.0T Engines,034.99","$1,034.99",https://performancebyie.com/collections/all/products/ie-multi-port-injection-kit-for-vw-mk7-audi-8v-2-0t-engines,Miscellaneous
VW MQB,IE,IE Performance Valve Guide for MK7/MQB 2.0T Gen 3 TSI Engines,$10.99,https://performancebyie.com/collections/all/products/ie-valve-guide-vw-audi-20t-tsi-gen3,Engine build parts
VW MQB,IE,iE Poly Lid For MK7/8V Air Intake System,$142.99,https://performancebyie.com/collections/all/products/ie-poly-lid-for-mk7-8v-air-intake-system,Intakes
VW MQB,IE,IE POWERlink V4 Tune Cable | With Mobile Flashing,$179.99,https://performancebyie.com/collections/all/products/ie-vw-audi-powerlink-flash-cable,Tunes
VW MQB,IE,IE Rear Sway Bar End Links For VW & Audi MK7/MK8/8V/8Y MQB,$178.99,https://performancebyie.com/collections/all/products/ie-rear-sway-bar-end-link-kit-for-mqb,Suspension parts
VW MQB AWD,IE,IE Rear Sway Bar Upgrade For AWD VW MK7/8V MQB,$350.99,https://performancebyie.com/collections/all/products/ie-rear-sway-bar-upgrade-for-awd-vw-mk7-8v-mqb,Suspension parts
VW MQB,IE,"IE Replacement 5"" Air Filter For IE Intake Kits",$54.99,https://performancebyie.com/collections/all/products/ie-cold-air-intake-filter-vw-audi,Intakes
VW MQB,IE,"IE Spec Mahle Pistons For 2.0T TSI (Gen 1, 2, 3) | Fits VW MK5, MK6, MK7/MK7.5 & Audi B8, C7, 8P, 8J, 8V, 8S",$997.49,https://performancebyie.com/collections/all/products/ie-spec-mahle-pistons-vw-audi-20t-fsi,Engine build parts
VW MQB,IE,IE TrueFlex Sensor Harness For MQB Engines | Fits VW MK7 & Audi 8V Engines,$241.99,https://performancebyie.com/collections/all/products/ie-trueflex-sensor-harness-for-mqb-engines,Miscellaneous
VW MQB,IE,IE Tuning Credits | Upgrade Stages,$1.00,https://performancebyie.com/collections/all/products/ie-tuning-credit,Miscellaneous
VW MQB,IE,IE Turbo Inlet Pipe for VW & Audi 2.0T/1.8T Gen 3 Engines | Fits VW MK7 & Audi 8V,$131.99,https://performancebyie.com/collections/all/products/ie-turbo-inlet-pipe-for-vw-audi-2-0t-1-8t-gen-3-engines-fits-vw-mk7-audi-8v,Turbochargers
VW MQB,IE,IE Turbo Outlet Muffler Delete for VW MK7/MK7.5 & Audi 8V/8S 2.0T Engines,$148.99,https://performancebyie.com/collections/all/products/ie-turbo-muffler-delete-for-vw-audi-20t-tsi,Turbochargers
VW MQB,IE,"IE Valve Spring & Retainer Kit For 2.0T FSI & TSI (Gen 1, 2, 3) | Fits VW MK5, MK6, MK7 & Audi B7, B8, 8P, 8J, 8V, 8S, C7",$663.99,https://performancebyie.com/collections/all/products/ie-valve-spring-retainer-20t-fsi-tsi,Engine build parts
VW MQB,IE,IE VW & Audi 2.0T TSI Gen 3 IS38 MQB Performance ECU Tune | Fits MK7 Golf R and 8V S3,from $549.00,https://performancebyie.com/collections/all/products/ie-ecu-tune-vw-audi-20t-tsi-gen3-is38,Tunes
VW MQB AWD,IE,"IE VW MK7 & Audi 8V DSG (DQ250) Transmission Tune | Fits 2015-2018 GTI / A3, AWD Golf, & 2015-2018 Golf R, S3, & TTS",$599.00,https://performancebyie.com/collections/all/products/ie-dsg-tune-vw-audi-mk7-8v-dq250,Tunes
VW MQB,IE,"IE VW MK7 & Audi 8V DSG (DQ381) Transmission Tune | Fits 2019+ GTI, GLI, Golf R, S3, A3 & 2019+ TTS",$599.00,https://performancebyie.com/collections/all/products/ie-dsg-tune-vw-audi-mk7-8v-dq381,Tunes
VW MQB,IE,"VW & AUDI 2.0T FSI, TSI, & 2.5L PERFORMANCE VALVES",from $25.99,https://performancebyie.com/collections/all/products/supertech-valves-vw-audi-20t-fsi-tsi-25l,Engine build parts
VW MQB,IE,"iE Adjustable Front Sway Bar Upgrade For VW MK8 GTI, MK7 GTI, GLI, Sportwagen, Golf, & Audi 8V A3",$411.99,https://performancebyie.com/collections/all/products/ie-front-sway-bar-upgrade-for-fwd-vw-mk7-8v-mqb,Suspension parts
VW MQB FWD,IE,"IE MQB VW MK7/MK7.5 GTI, Golf, & Audi A3 Performance Cast Downpipe (FWD)",$849.99,https://performancebyie.com/collections/all/products/ie-downpipe-vw-audi-20t-tsi-mk7-awd,Downpipes
VW MQB,IE,"iE Rear Sway Bar Upgrade For VW MK8 GTI, MK7 GTI, GLI, Sportwagen, Golf, & Audi 8V A3",$350.99,https://performancebyie.com/collections/all/products/ie-rear-sway-bar-upgrade-for-vw-audi-mk7-8v-mqb,Suspension parts
VW MQB,IE,IE Recirculating Catch Can Kit For MK7 GTI,$650.99,https://performancebyie.com/collections/all/products/ie-catch-can-kit-vw-mk7-gti,Miscellaneous
VW MQB,IE,"IE VW & Audi 2.0T Gen 3 IS20 MQB Performance Tune | Fits MK7/MK7.5 GTI, GLI, & 8V A3",from $549.00,https://performancebyie.com/collections/all/products/ie-ecu-tune-vw-audi-20t-tsi-gen3-is20,Tunes
VW MQB,IE,IE VW 1.8T TSI Gen 3 Performance ECU Tune | Fits Audi A3 VW Alltrack Sportwagen Golf MK7,from $549.00,https://performancebyie.com/collections/all/products/ie-vw-audi-18t-gen3-ecu-tune,Tunes
VW MQB,IE,iE Aluminum Rear Wiper Delete For Audi & VW Hatchbacks,$45.99,https://performancebyie.com/collections/all/products/ie-aluminum-rear-wiper-delete-for-vw-hatchbacks,Miscellaneous
VW MQB,IE,iE Performance Lowering Springs For VW MK8 & MK7 Golf R,$325.99,https://performancebyie.com/collections/all/products/ie-performance-lowering-springs-for-awd-mk7-mk8-golf-r,Suspension parts
VW MQB,IE,iE Catback Exhaust System For VW MK7 GTI,"$1,209.99",https://performancebyie.com/collections/all/products/ie-catback-exhaust-system-for-vw-mk7-gti,Exhaust Systems
VW MQB,IE,iE Performance Lowering Springs For VW MK8 & MK7 GTI,$325.99,https://performancebyie.com/collections/all/products/ie-lowering-springs-for-for-fwd-vw-mk7-mqb,Suspension parts
